Name,sample_id
Mass (mg),1.38
Magnetic Field (Oe),99.8893203735352
Temperature (K),

[DATA]
Temperature (K),Magnetic Moment (emu/g)
309.991149902344,0.14097860565405798
309.991394042969,0.14097866181855073
309.990051269531,0.14099603387297102
309.984741210937,0.14097775895753625
309.968734741211,0.14101774368731884
309.941787719727,0.141010408655
309.905822753906,0.14100187388152177
309.858123779297,0.140984214957029
309.801315307617,0.1410032728123913
309.739196777344,0.1410227786360145
309.663330078125,0.14105397865971014
309.582748413086,0.14104343859181162
309.492813110352,0.14109579217268117
309.402755737305,0.1411202346305797
309.293411254883,0.1411222866856522
309.192398071289,0.14114002934311595
309.086364746094,0.1411443495444203
308.970550537109,0.14120198817282612
308.860855102539,0.1412012749202174
308.734298706055,0.14121785254789856
308.593124389648,0.14125654843615942
308.457702636719,0.14129891062601452
308.302947998047,0.1413347941360145
308.177490234375,0.14138850256195654
308.027145385742,0.14135606593152175
307.867980957031,0.1414048218236232
307.704010009766,0.1414467645378261
307.548858642578,0.14152390639905799
307.382675170898,0.141520794902029
307.217864990234,0.14157894854014494
307.049118041992,0.14163175080971016
306.862258911133,0.14164474514318842
306.701568603516,0.1416999071834058
306.539169311523,0.14175504843036235
306.366561889648,0.14179453909413042
306.180725097656,0.14184549886507247
306.010467529297,0.1419178534756522
305.812545776367,0.14194807710978263
305.632843017578,0.1420081156204348
305.452743530273,0.14206372503608697
305.250366210937,0.14214593523318841
305.069076538086,0.14220986848876813
304.865844726562,0.14227939696101452
304.679168701172,0.1423480694265942
304.48307800293,0.14243057894536235
304.272064208984,0.14246624712913045
304.081466674805,0.14253829341934784
303.903137207031,0.14259840661971016
303.711196899414,0.14265560762347826
303.449432373047,0.14269772919166668
303.286743164063,0.14276745707731883
303.104187011719,0.1428424235778261
302.943481445313,0.14291030629637683
302.765914916992,0.1429367971303623
302.586715698242,0.14302340168152175
302.412933349609,0.14312414122123188
302.231658935547,0.14317067626934782
302.058563232422,0.1432125097696377
301.859008789063,0.1432879781484058
301.703048706055,0.14334024373739132
301.531936645508,0.1433779857218116
301.355102539063,0.1434420705412319
301.179992675781,0.14351731562130435
301.005554199219,0.14360331297615944
300.847274780273,0.14362778003971016
300.673477172852,0.14369811801514495
300.493988037109,0.1437650032768116
300.331390380859,0.143812929637029
300.142684936523,0.1438879744592029
299.981002807617,0.14395681502217395
299.812118530273,0.14400528057956521
299.644134521484,0.14409730254528988
299.476303100586,0.1441593437692754
299.304321289063,0.14422063946898553
299.125930786133,0.1442847364874638
298.962203979492,0.14434383222891306
298.79411315918,0.14440241700007247
298.626724243164,0.14447049064536233
298.468948364258,0.144540761515
298.269836425781,0.14457247614253624
298.118682861328,0.14464458076152176
297.9384765625,0.14465777282108697
297.772048950195,0.14472130859775365
297.622375488281,0.14473445789934786
297.466247558594,0.1448384558254348
297.305191040039,0.14486997524391307
297.153015136719,0.1449272122502174
297.004409790039,0.14497867687326088
296.842742919922,0.14504343693644928
296.693496704102,0.14507660908028985
296.544082641602,0.1451434058022464
296.38005065918,0.14516319933601451
296.245559692383,0.14523674916543478
296.089111328125,0.14526405032963768
295.917602539063,0.14531836343413043
295.759521484375,0.1453474132887681
295.615417480469,0.14538122302775364
295.441757202148,0.14544852663376812
295.294296264648,0.14551290939818842
295.131866455078,0.14555282199630437
294.982223510742,0.14559491605413044
294.822250366211,0.1455999093732609
294.639877319336,0.14558590102876812
294.51318359375,0.14563167874210148
294.360382080078,0.14564992606572466
294.201248168945,0.14573103552594202
294.04313659668,0.14576927372311593
293.884643554687,0.1458032352115942
293.724761962891,0.14585191498376812
293.573303222656,0.1458821516613044
293.411605834961,0.14593289904608694
293.245468139648,0.14597991332057972
293.09375,0.14602192055456523
292.938247680664,0.1460487220045652
292.783050537109,0.14609348270333333
292.630111694336,0.14612438849782608
292.476577758789,0.14615929621275361
292.317413330078,0.1461860171847826
292.15739440918,0.14623457392934783
291.997604370117,0.1462864354007971
291.844802856445,0.14632457710608698
291.687301635742,0.14636378814427536
291.524948120117,0.1464073698862319
291.365982055664,0.14646906638347829
291.198135375977,0.14649779605217392
291.050048828125,0.146568566474058
290.886978149414,0.14656616456427538
290.734512329102,0.14661274950586956
290.569381713867,0.1466421759288406
290.399658203125,0.14671159252050725
290.251373291016,0.14675678727318842
290.095428466797,0.1467916794656522
289.926712036133,0.14685104076855074
289.768478393555,0.14687703726956522
289.595962524414,0.14692855796797102
289.427703857422,0.14697803188811595
289.268966674805,0.14701004877550727
289.109802246094,0.14707627997355072
288.943603515625,0.14711517604043478
288.770538330078,0.14715582036971017
288.607376098633,0.14722424559036235
288.443023681641,0.147270584107029
288.282928466797,0.14730798176876814
